scenario_day,hour,is_peak_time,zone_type,booth_id,artist_popularity,artist_popularity_score,stage_capacity,expected_stage_crowd,stage_load_ratio,is_night_booth,event_soon,minutes_to_next_event,gps_count_nearby,reservation_count,checked_in_count,available_seats,wait_minutes,remaining_stock,event_count_context,data_source,rule_based_level,target_congestion
15,11,0,SAFETY,50,MEDIUM,2,3685,182,0.049,0,0,420,4,8,4,6,16,101,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,12,0,STAGE,41,LOW,1,3904,324,0.083,0,0,360,26,1,0,17,22,126,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,12,0,PUB,0,LOW,1,3904,324,0.083,0,0,360,7,7,4,3,32,58,18,HYBRID_SIMULATED,BUSY,BUSY
15,12,0,FOOD,30,LOW,1,3904,324,0.083,0,0,360,14,0,0,21,25,62,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,12,0,EXPERIENCE,46,LOW,1,3904,324,0.083,0,0,360,28,2,0,14,18,135,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,12,0,GOODS,28,LOW,1,3904,324,0.083,0,0,360,8,2,0,19,3,30,18,HYBRID_SIMULATED,LOW,LOW
15,12,0,SAFETY,61,LOW,1,3904,324,0.083,0,0,360,19,10,6,0,22,101,18,HYBRID_SIMULATED,VERY_BUSY,BUSY
15,13,0,STAGE,42,HIGH,3,3313,286,0.086,0,0,300,9,0,0,20,11,85,18,HYBRID_SIMULATED,LOW,NORMAL
15,13,0,PUB,0,HIGH,3,3313,286,0.086,0,0,300,8,1,1,13,28,48,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,13,0,FOOD,77,HIGH,3,3313,286,0.086,0,0,300,22,8,4,5,23,53,18,HYBRID_SIMULATED,BUSY,BUSY
15,13,0,EXPERIENCE,11,HIGH,3,3313,286,0.086,0,0,300,30,0,0,25,4,122,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,13,0,GOODS,23,HIGH,3,3313,286,0.086,0,0,300,20,3,3,10,11,87,18,HYBRID_SIMULATED,BUSY,NORMAL
15,13,0,SAFETY,29,HIGH,3,3313,286,0.086,0,0,300,8,0,0,18,8,101,18,HYBRID_SIMULATED,LOW,LOW
15,14,0,STAGE,41,HIGH,3,3447,212,0.062,0,0,240,25,5,2,10,32,115,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
15,14,0,PUB,0,HIGH,3,3447,212,0.062,0,0,240,13,5,0,13,16,52,18,HYBRID_SIMULATED,BUSY,NORMAL
15,14,0,FOOD,12,HIGH,3,3447,212,0.062,0,0,240,13,8,2,8,24,71,18,HYBRID_SIMULATED,BUSY,BUSY
15,14,0,EXPERIENCE,46,HIGH,3,3447,212,0.062,0,0,240,27,5,3,10,12,112,18,HYBRID_SIMULATED,BUSY,BUSY
15,14,0,GOODS,38,HIGH,3,3447,212,0.062,0,0,240,11,10,7,0,22,0,18,HYBRID_SIMULATED,VERY_BUSY,BUSY
15,14,0,SAFETY,34,HIGH,3,3447,212,0.062,0,0,240,13,4,2,15,14,112,18,HYBRID_SIMULATED,BUSY,NORMAL
15,15,0,STAGE,42,LOW,1,3691,960,0.26,0,0,180,37,3,0,14,26,61,18,HYBRID_SIMULATED,BUSY,BUSY
15,15,0,PUB,0,LOW,1,3691,960,0.26,0,0,180,16,0,0,18,16,75,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,15,0,FOOD,59,LOW,1,3691,960,0.26,0,0,180,12,2,2,13,19,40,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,15,0,EXPERIENCE,53,LOW,1,3691,960,0.26,0,0,180,44,4,0,5,24,93,18,HYBRID_SIMULATED,BUSY,NORMAL
15,15,0,GOODS,60,LOW,1,3691,960,0.26,0,0,180,19,3,0,16,17,48,18,HYBRID_SIMULATED,NORMAL,BUSY
15,15,0,SAFETY,44,LOW,1,3691,960,0.26,0,0,180,16,3,3,12,2,124,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,16,0,STAGE,42,LOW,1,3501,591,0.169,0,0,120,29,3,0,16,24,65,18,HYBRID_SIMULATED,NORMAL,BUSY
15,16,0,PUB,0,LOW,1,3501,591,0.169,0,0,120,16,1,0,13,30,42,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,16,0,FOOD,5,LOW,1,3501,591,0.169,0,0,120,13,1,1,20,20,63,18,HYBRID_SIMULATED,NORMAL,LOW
15,16,0,EXPERIENCE,26,LOW,1,3501,591,0.169,0,0,120,35,6,2,9,38,124,18,HYBRID_SIMULATED,VERY_BUSY,BUSY
15,16,0,GOODS,75,LOW,1,3501,591,0.169,0,0,120,35,2,2,16,17,21,18,HYBRID_SIMULATED,NORMAL,BUSY
15,16,0,SAFETY,14,LOW,1,3501,591,0.169,0,0,120,21,0,0,16,14,120,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,17,0,STAGE,41,MEDIUM,2,3760,1024,0.272,0,0,60,24,0,0,19,24,124,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,17,0,PUB,0,MEDIUM,2,3760,1024,0.272,0,0,60,14,1,0,14,18,66,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,17,0,FOOD,62,MEDIUM,2,3760,1024,0.272,0,0,60,21,0,0,13,27,41,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,17,0,EXPERIENCE,1,MEDIUM,2,3760,1024,0.272,0,0,60,41,10,1,2,39,111,18,HYBRID_SIMULATED,VERY_BUSY,BUSY
15,17,0,GOODS,18,MEDIUM,2,3760,1024,0.272,0,0,60,30,2,0,16,15,79,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,17,0,SAFETY,56,MEDIUM,2,3760,1024,0.272,0,0,60,7,0,0,14,1,83,18,HYBRID_SIMULATED,LOW,LOW
15,18,1,STAGE,41,LOW,1,3874,1471,0.38,0,1,45,42,0,0,19,40,49,18,HYBRID_SIMULATED,BUSY,BUSY
15,18,1,PUB,0,LOW,1,3874,1471,0.38,1,0,0,55,10,10,0,47,20,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
15,18,1,FOOD,2,LOW,1,3874,1471,0.38,1,0,10,54,12,6,3,44,27,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
15,18,1,EXPERIENCE,36,LOW,1,3874,1471,0.38,0,0,10,19,0,0,10,25,119,18,HYBRID_SIMULATED,NORMAL,BUSY
15,18,1,GOODS,33,LOW,1,3874,1471,0.38,0,0,0,25,1,1,22,14,33,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,18,1,SAFETY,71,LOW,1,3874,1471,0.38,0,0,45,31,1,1,12,4,88,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,19,1,STAGE,42,MEDIUM,2,3514,2496,0.71,0,1,10,51,0,0,19,17,118,18,HYBRID_SIMULATED,NORMAL,VERY_BUSY
15,19,1,PUB,0,MEDIUM,2,3514,2496,0.71,1,0,30,67,5,0,14,46,23,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
15,19,1,FOOD,17,MEDIUM,2,3514,2496,0.71,1,0,0,54,6,0,0,26,20,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
15,19,1,EXPERIENCE,16,MEDIUM,2,3514,2496,0.71,0,0,10,18,4,0,15,21,98,18,HYBRID_SIMULATED,BUSY,NORMAL
15,19,1,GOODS,65,MEDIUM,2,3514,2496,0.71,0,0,45,25,1,1,14,14,35,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,19,1,SAFETY,34,MEDIUM,2,3514,2496,0.71,0,0,20,27,2,1,20,13,64,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,20,1,STAGE,42,MEDIUM,2,3247,1762,0.543,0,1,45,38,0,0,11,33,89,18,HYBRID_SIMULATED,NORMAL,VERY_BUSY
15,20,1,PUB,0,MEDIUM,2,3247,1762,0.543,1,0,30,59,14,1,0,47,6,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
15,20,1,FOOD,62,MEDIUM,2,3247,1762,0.543,1,0,45,66,11,3,0,52,27,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
15,20,1,EXPERIENCE,31,MEDIUM,2,3247,1762,0.543,0,0,0,14,0,0,12,11,88,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,20,1,GOODS,23,MEDIUM,2,3247,1762,0.543,0,0,20,30,0,0,11,8,68,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,20,1,SAFETY,81,MEDIUM,2,3247,1762,0.543,0,0,10,29,1,1,14,4,89,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,21,1,STAGE,42,HIGH,3,3350,3204,0.956,0,1,20,80,0,0,15,40,84,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
15,21,1,PUB,0,HIGH,3,3350,3204,0.956,1,0,45,46,6,3,11,34,19,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
15,21,1,FOOD,37,HIGH,3,3350,3204,0.956,1,0,20,46,14,8,0,46,5,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
15,21,1,EXPERIENCE,53,HIGH,3,3350,3204,0.956,0,0,20,34,2,1,11,26,119,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,21,1,GOODS,80,HIGH,3,3350,3204,0.956,0,0,45,45,0,0,13,11,46,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,21,1,SAFETY,29,HIGH,3,3350,3204,0.956,0,0,45,36,0,0,13,19,115,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,22,1,STAGE,41,LOW,1,3153,1019,0.323,0,1,10,41,4,4,7,41,57,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
15,22,1,PUB,0,LOW,1,3153,1019,0.323,1,0,10,53,7,3,0,26,14,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
15,22,1,FOOD,47,LOW,1,3153,1019,0.323,1,0,45,70,2,2,16,35,53,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
15,22,1,EXPERIENCE,58,LOW,1,3153,1019,0.323,0,0,10,10,10,9,7,40,96,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
15,22,1,GOODS,33,LOW,1,3153,1019,0.323,0,0,0,19,1,0,19,13,72,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,22,1,SAFETY,9,LOW,1,3153,1019,0.323,0,0,20,25,2,0,10,12,86,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,23,0,STAGE,42,MEDIUM,2,3612,618,0.171,0,0,45,28,2,2,11,18,109,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,23,0,PUB,0,MEDIUM,2,3612,618,0.171,1,0,0,56,7,5,6,49,16,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
15,23,0,FOOD,25,MEDIUM,2,3612,618,0.171,1,0,20,56,11,3,6,32,17,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
15,23,0,EXPERIENCE,11,MEDIUM,2,3612,618,0.171,0,0,30,28,8,3,1,24,115,18,HYBRID_SIMULATED,VERY_BUSY,BUSY
15,23,0,GOODS,48,MEDIUM,2,3612,618,0.171,0,0,0,22,0,0,14,18,70,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,23,0,SAFETY,50,MEDIUM,2,3612,618,0.171,0,0,20,11,4,0,8,0,106,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,24,0,STAGE,42,LOW,1,3196,904,0.283,0,0,10,26,0,0,26,35,91,18,HYBRID_SIMULATED,NORMAL,BUSY
15,24,0,PUB,0,LOW,1,3196,904,0.283,1,0,10,50,11,4,3,38,25,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
15,24,0,FOOD,30,LOW,1,3196,904,0.283,1,0,20,50,8,1,8,37,3,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
15,24,0,EXPERIENCE,68,LOW,1,3196,904,0.283,0,0,10,19,7,2,13,23,106,18,HYBRID_SIMULATED,BUSY,BUSY
15,24,0,GOODS,48,LOW,1,3196,904,0.283,0,0,20,23,2,0,18,14,3,18,HYBRID_SIMULATED,NORMAL,NORMAL
15,24,0,SAFETY,44,LOW,1,3196,904,0.283,0,0,0,11,3,1,11,0,44,18,HYBRID_SIMULATED,NORMAL,LOW
16,10,0,STAGE,42,HIGH,3,3799,795,0.209,0,0,480,14,0,0,18,16,94,18,HYBRID_SIMULATED,NORMAL,BUSY
16,10,0,PUB,0,HIGH,3,3799,795,0.209,0,0,480,22,0,0,17,29,77,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,10,0,FOOD,67,HIGH,3,3799,795,0.209,0,0,480,19,4,4,8,15,52,18,HYBRID_SIMULATED,BUSY,NORMAL
16,10,0,EXPERIENCE,46,HIGH,3,3799,795,0.209,0,0,480,23,2,0,11,15,152,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,10,0,GOODS,13,HIGH,3,3799,795,0.209,0,0,480,23,0,0,7,5,95,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,10,0,SAFETY,56,HIGH,3,3799,795,0.209,0,0,480,11,0,0,15,14,104,18,HYBRID_SIMULATED,NORMAL,LOW
16,11,0,STAGE,41,MEDIUM,2,3023,263,0.087,0,0,420,16,0,0,11,23,101,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,11,0,PUB,0,MEDIUM,2,3023,263,0.087,0,0,420,15,9,3,6,26,35,18,HYBRID_SIMULATED,BUSY,BUSY
16,11,0,FOOD,27,MEDIUM,2,3023,263,0.087,0,0,420,13,0,0,13,18,47,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,11,0,EXPERIENCE,6,MEDIUM,2,3023,263,0.087,0,0,420,7,0,0,16,6,143,18,HYBRID_SIMULATED,LOW,LOW
16,11,0,GOODS,43,MEDIUM,2,3023,263,0.087,0,0,420,1,3,2,13,8,73,18,HYBRID_SIMULATED,LOW,LOW
16,11,0,SAFETY,71,MEDIUM,2,3023,263,0.087,0,0,420,12,4,0,10,19,106,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,12,0,STAGE,41,LOW,1,3154,385,0.122,0,0,360,10,0,0,16,24,152,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,12,0,PUB,0,LOW,1,3154,385,0.122,0,0,360,9,2,1,14,23,20,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,12,0,FOOD,5,LOW,1,3154,385,0.122,0,0,360,22,0,0,16,17,79,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,12,0,EXPERIENCE,31,LOW,1,3154,385,0.122,0,0,360,40,4,1,18,18,158,18,HYBRID_SIMULATED,BUSY,BUSY
16,12,0,GOODS,75,LOW,1,3154,385,0.122,0,0,360,28,7,7,8,26,42,18,HYBRID_SIMULATED,BUSY,BUSY
16,12,0,SAFETY,34,LOW,1,3154,385,0.122,0,0,360,18,2,2,15,6,133,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,13,0,STAGE,41,MEDIUM,2,3124,286,0.092,0,0,300,26,4,0,7,28,121,18,HYBRID_SIMULATED,BUSY,BUSY
16,13,0,PUB,0,MEDIUM,2,3124,286,0.092,0,0,300,14,0,0,18,19,51,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,13,0,FOOD,74,MEDIUM,2,3124,286,0.092,0,0,300,26,3,1,14,33,49,18,HYBRID_SIMULATED,BUSY,NORMAL
16,13,0,EXPERIENCE,58,MEDIUM,2,3124,286,0.092,0,0,300,45,8,4,0,33,101,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
16,13,0,GOODS,55,MEDIUM,2,3124,286,0.092,0,0,300,29,3,1,13,14,57,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,13,0,SAFETY,34,MEDIUM,2,3124,286,0.092,0,0,300,16,4,0,9,16,115,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,14,0,STAGE,41,HIGH,3,3988,275,0.069,0,0,240,10,7,3,6,31,130,18,HYBRID_SIMULATED,BUSY,BUSY
16,14,0,PUB,0,HIGH,3,3988,275,0.069,0,0,240,25,2,0,19,26,57,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,14,0,FOOD,35,HIGH,3,3988,275,0.069,0,0,240,27,2,0,12,23,61,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,14,0,EXPERIENCE,6,HIGH,3,3988,275,0.069,0,0,240,32,4,3,19,20,92,18,HYBRID_SIMULATED,BUSY,BUSY
16,14,0,GOODS,3,HIGH,3,3988,275,0.069,0,0,240,13,5,3,9,12,37,18,HYBRID_SIMULATED,BUSY,NORMAL
16,14,0,SAFETY,81,HIGH,3,3988,275,0.069,0,0,240,8,0,0,16,2,60,18,HYBRID_SIMULATED,LOW,LOW
16,15,0,STAGE,41,LOW,1,3675,204,0.056,0,0,180,19,0,0,15,23,145,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,15,0,PUB,0,LOW,1,3675,204,0.056,0,0,180,26,0,0,10,16,61,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,15,0,FOOD,35,LOW,1,3675,204,0.056,0,0,180,17,3,1,5,21,21,18,HYBRID_SIMULATED,BUSY,NORMAL
16,15,0,EXPERIENCE,11,LOW,1,3675,204,0.056,0,0,180,25,6,2,10,17,101,18,HYBRID_SIMULATED,BUSY,BUSY
16,15,0,GOODS,80,LOW,1,3675,204,0.056,0,0,180,9,2,0,9,5,46,18,HYBRID_SIMULATED,NORMAL,LOW
16,15,0,SAFETY,76,LOW,1,3675,204,0.056,0,0,180,25,3,2,14,0,77,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,16,0,STAGE,42,LOW,1,3826,1012,0.265,0,0,120,21,0,0,22,24,84,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,16,0,PUB,0,LOW,1,3826,1012,0.265,0,0,120,8,3,1,14,29,69,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,16,0,FOOD,25,LOW,1,3826,1012,0.265,0,0,120,25,3,0,14,40,34,18,HYBRID_SIMULATED,BUSY,BUSY
16,16,0,EXPERIENCE,73,LOW,1,3826,1012,0.265,0,0,120,33,12,2,2,44,104,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
16,16,0,GOODS,60,LOW,1,3826,1012,0.265,0,0,120,17,1,0,14,21,62,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,16,0,SAFETY,29,LOW,1,3826,1012,0.265,0,0,120,13,1,1,19,15,68,18,HYBRID_SIMULATED,NORMAL,LOW
16,17,0,STAGE,42,MEDIUM,2,3155,673,0.213,0,0,60,24,0,0,15,20,154,18,HYBRID_SIMULATED,NORMAL,BUSY
16,17,0,PUB,0,MEDIUM,2,3155,673,0.213,0,0,60,13,0,0,17,22,48,18,HYBRID_SIMULATED,NORMAL,LOW
16,17,0,FOOD,17,MEDIUM,2,3155,673,0.213,0,0,60,29,0,0,17,17,61,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,17,0,EXPERIENCE,68,MEDIUM,2,3155,673,0.213,0,0,60,23,10,3,1,29,73,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
16,17,0,GOODS,38,MEDIUM,2,3155,673,0.213,0,0,60,31,7,6,6,26,34,18,HYBRID_SIMULATED,BUSY,BUSY
16,17,0,SAFETY,24,MEDIUM,2,3155,673,0.213,0,0,60,0,2,1,14,10,83,18,HYBRID_SIMULATED,LOW,LOW
16,18,1,STAGE,42,MEDIUM,2,3790,2687,0.709,0,1,10,42,0,0,22,27,104,18,HYBRID_SIMULATED,NORMAL,VERY_BUSY
16,18,1,PUB,0,MEDIUM,2,3790,2687,0.709,1,0,20,60,8,3,7,37,22,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
16,18,1,FOOD,15,MEDIUM,2,3790,2687,0.709,1,0,30,57,5,5,18,27,27,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
16,18,1,EXPERIENCE,58,MEDIUM,2,3790,2687,0.709,0,0,30,31,13,3,0,36,115,18,HYBRID_SIMULATED,VERY_BUSY,BUSY
16,18,1,GOODS,43,MEDIUM,2,3790,2687,0.709,0,0,20,25,0,0,15,13,55,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,18,1,SAFETY,81,MEDIUM,2,3790,2687,0.709,0,0,10,17,0,0,23,14,93,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,19,1,STAGE,42,HIGH,3,3384,3842,1.135,0,1,0,70,0,0,8,34,95,18,HYBRID_SIMULATED,NORMAL,VERY_BUSY
16,19,1,PUB,0,HIGH,3,3384,3842,1.135,1,0,30,34,7,2,4,27,1,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
16,19,1,FOOD,5,HIGH,3,3384,3842,1.135,1,0,30,42,4,2,6,38,46,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
16,19,1,EXPERIENCE,6,HIGH,3,3384,3842,1.135,0,0,20,23,6,0,7,8,99,18,HYBRID_SIMULATED,NORMAL,BUSY
16,19,1,GOODS,60,HIGH,3,3384,3842,1.135,0,0,20,35,1,0,16,0,63,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,19,1,SAFETY,34,HIGH,3,3384,3842,1.135,0,0,45,37,2,0,13,21,74,18,HYBRID_SIMULATED,NORMAL,BUSY
16,20,1,STAGE,42,HIGH,3,3877,2782,0.718,0,1,20,69,0,0,15,38,89,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
16,20,1,PUB,0,HIGH,3,3877,2782,0.718,1,0,45,31,6,2,6,35,31,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
16,20,1,FOOD,69,HIGH,3,3877,2782,0.718,1,0,30,48,6,4,8,40,51,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
16,20,1,EXPERIENCE,46,HIGH,3,3877,2782,0.718,0,0,20,14,2,0,10,20,103,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,20,1,GOODS,65,HIGH,3,3877,2782,0.718,0,0,20,33,4,1,13,10,63,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,20,1,SAFETY,50,HIGH,3,3877,2782,0.718,0,0,45,11,2,0,19,7,130,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,21,1,STAGE,42,MEDIUM,2,3280,1453,0.443,0,1,10,56,0,0,20,30,85,18,HYBRID_SIMULATED,NORMAL,VERY_BUSY
16,21,1,PUB,0,MEDIUM,2,3280,1453,0.443,1,0,45,62,4,2,0,29,42,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
16,21,1,FOOD,45,MEDIUM,2,3280,1453,0.443,1,0,45,50,10,6,0,38,56,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
16,21,1,EXPERIENCE,31,MEDIUM,2,3280,1453,0.443,0,0,20,30,0,0,18,25,133,18,HYBRID_SIMULATED,NORMAL,BUSY
16,21,1,GOODS,55,MEDIUM,2,3280,1453,0.443,0,0,10,32,0,0,23,26,44,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,21,1,SAFETY,39,MEDIUM,2,3280,1453,0.443,0,0,20,24,1,0,5,3,67,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,22,1,STAGE,42,LOW,1,3633,1346,0.37,0,1,45,30,4,3,16,28,94,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
16,22,1,PUB,0,LOW,1,3633,1346,0.37,1,0,0,73,7,2,6,35,56,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
16,22,1,FOOD,62,LOW,1,3633,1346,0.37,1,0,45,46,8,8,1,37,46,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
16,22,1,EXPERIENCE,26,LOW,1,3633,1346,0.37,0,0,10,18,0,0,20,11,61,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,22,1,GOODS,55,LOW,1,3633,1346,0.37,0,0,0,18,1,0,11,13,35,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,22,1,SAFETY,29,LOW,1,3633,1346,0.37,0,0,10,28,2,2,15,7,113,18,HYBRID_SIMULATED,NORMAL,BUSY
16,23,0,STAGE,41,LOW,1,3122,459,0.147,0,0,0,29,0,0,16,17,118,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,23,0,PUB,0,LOW,1,3122,459,0.147,1,0,20,67,5,4,13,35,38,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
16,23,0,FOOD,20,LOW,1,3122,459,0.147,1,0,20,67,7,1,13,38,26,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
16,23,0,EXPERIENCE,1,LOW,1,3122,459,0.147,0,0,20,8,10,4,3,22,87,18,HYBRID_SIMULATED,BUSY,BUSY
16,23,0,GOODS,60,LOW,1,3122,459,0.147,0,0,0,20,1,0,14,15,56,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,23,0,SAFETY,61,LOW,1,3122,459,0.147,0,0,45,4,11,8,5,6,51,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,24,0,STAGE,41,LOW,1,3637,159,0.044,0,0,20,23,1,0,11,27,105,18,HYBRID_SIMULATED,NORMAL,NORMAL
16,24,0,PUB,0,LOW,1,3637,159,0.044,1,0,30,65,11,3,0,52,32,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
16,24,0,FOOD,27,LOW,1,3637,159,0.044,1,0,10,54,9,4,2,33,29,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
16,24,0,EXPERIENCE,68,LOW,1,3637,159,0.044,0,0,45,12,4,3,10,10,63,18,HYBRID_SIMULATED,BUSY,NORMAL
16,24,0,GOODS,65,LOW,1,3637,159,0.044,0,0,45,12,0,0,23,7,64,18,HYBRID_SIMULATED,LOW,LOW
16,24,0,SAFETY,81,LOW,1,3637,159,0.044,0,0,0,19,0,0,14,8,52,18,HYBRID_SIMULATED,NORMAL,NORMAL
17,10,0,STAGE,41,LOW,1,3700,835,0.226,0,0,480,18,1,1,15,11,81,18,HYBRID_SIMULATED,NORMAL,NORMAL
17,10,0,PUB,0,LOW,1,3700,835,0.226,0,0,480,13,1,0,15,25,75,18,HYBRID_SIMULATED,NORMAL,NORMAL
17,10,0,FOOD,72,LOW,1,3700,835,0.226,0,0,480,17,0,0,17,7,70,18,HYBRID_SIMULATED,NORMAL,NORMAL
17,10,0,EXPERIENCE,36,LOW,1,3700,835,0.226,0,0,480,22,8,2,5,21,114,18,HYBRID_SIMULATED,BUSY,BUSY
17,10,0,GOODS,3,LOW,1,3700,835,0.226,0,0,480,22,2,1,13,11,105,18,HYBRID_SIMULATED,NORMAL,NORMAL
17,10,0,SAFETY,56,LOW,1,3700,835,0.226,0,0,480,2,10,3,4,8,113,18,HYBRID_SIMULATED,NORMAL,LOW
17,11,0,STAGE,42,LOW,1,3252,756,0.232,0,0,420,26,0,0,14,21,96,18,HYBRID_SIMULATED,NORMAL,BUSY
17,11,0,PUB,0,LOW,1,3252,756,0.232,0,0,420,8,1,0,18,13,73,18,HYBRID_SIMULATED,LOW,LOW
17,11,0,FOOD,67,LOW,1,3252,756,0.232,0,0,420,11,10,5,0,25,29,18,HYBRID_SIMULATED,VERY_BUSY,NORMAL
17,11,0,EXPERIENCE,58,LOW,1,3252,756,0.232,0,0,420,16,11,7,1,23,94,18,HYBRID_SIMULATED,VERY_BUSY,BUSY
17,11,0,GOODS,43,LOW,1,3252,756,0.232,0,0,420,26,0,0,14,11,104,18,HYBRID_SIMULATED,NORMAL,NORMAL
17,11,0,SAFETY,66,LOW,1,3252,756,0.232,0,0,420,27,10,0,7,18,95,18,HYBRID_SIMULATED,BUSY,NORMAL
17,12,0,STAGE,41,HIGH,3,3480,610,0.175,0,0,360,22,2,0,16,25,99,18,HYBRID_SIMULATED,NORMAL,BUSY
